tile,n_pixels,rmse,mae,bias,r2,true_mean,true_std,pred_mean
lat+66.4712_lon+018.1860_00059,65536,29.287670135498047,19.1618709564209,-12.68807315826416,0.33386850115217814,24.508636474609375,35.88433074951172,11.820562362670898
lat+57.4600_lon+015.2780_00013,65536,29.847368240356445,23.128826141357422,-12.407098770141602,0.6984895908645842,94.30685424804688,54.35692596435547,81.8997573852539
lat+64.9773_lon+016.5909_00094,65536,29.94550895690918,24.655086517333984,-23.217060089111328,0.23872072417509538,52.8414306640625,34.320980072021484,29.624372482299805
lat+67.8024_lon+021.6098_00033,65536,30.305889129638672,26.02292823791504,-25.43425178527832,-0.6578542427291525,39.37945556640625,23.53714942932129,13.94520378112793
lat+64.7169_lon+016.6411_00067,65536,30.370004653930664,25.4801082611084,-24.298748016357422,0.06764502950124329,50.581939697265625,31.452430725097656,26.283191680908203
lat+61.5057_lon+014.7455_00005,65536,30.587478637695312,25.42459487915039,-23.5601806640625,0.12431793570595007,60.50306701660156,32.68665313720703,36.94288635253906
lat+57.1689_lon+014.6333_00080,65536,30.60809898376465,22.633331298828125,-12.105842590332031,0.6815936278914005,81.43609619140625,54.243221282958984,69.33025360107422
lat+66.7664_lon+023.4599_00092,65536,30.80720329284668,27.439022064208984,-26.86285400390625,-0.3258889268517997,63.70884704589844,26.754613876342773,36.84599304199219
lat+66.6482_lon+018.6290_00066,65536,31.350801467895508,24.713157653808594,-21.128150939941406,0.056488179288120666,37.281829833984375,32.27565002441406,16.15367889404297
lat+64.5377_lon+014.8876_00031,65536,31.42793846130371,25.516094207763672,-23.982921600341797,0.20881949163729163,50.858428955078125,35.332801818847656,26.875507354736328
lat+65.4662_lon+019.7724_00006,65536,31.82406997680664,25.77090072631836,-24.137832641601562,0.05521368716578823,46.50141906738281,32.74077224731445,22.36358642578125
lat+67.8793_lon+022.8541_00021,65536,31.865432739257812,27.494564056396484,-27.144624710083008,-0.8501285805604697,43.248992919921875,23.4271183013916,16.104368209838867
lat+62.7054_lon+016.4458_00011,65536,31.989124298095703,23.93453598022461,-19.736806869506836,0.5609530927408499,64.02476501464844,48.27773666381836,44.28795623779297
lat+57.8499_lon+016.0531_00008,65536,32.076255798339844,25.410934448242188,-13.439282417297363,0.6254919601483843,101.38125610351562,52.41469955444336,87.94197845458984
lat+65.0768_lon+019.9520_00049,65536,32.168983459472656,27.09436798095703,-25.2872371673584,-0.24664264291643723,52.05609130859375,28.81153106689453,26.76885414123535
lat+59.2437_lon+017.7532_00025,65536,32.35205841064453,22.94862174987793,-1.4807016849517822,0.6571261714477112,52.07560729980469,55.25031661987305,50.594905853271484
lat+62.0584_lon+016.9607_00043,65536,32.3604736328125,26.097232818603516,-18.63591957092285,0.31995416189450643,81.18247985839844,39.24151611328125,62.54656219482422
lat+65.3238_lon+017.8477_00051,65536,32.562522888183594,27.597824096679688,-26.52475929260254,-0.30949363300600474,47.42027282714844,28.455507278442383,20.895511627197266
