tile,n_pixels,rmse,mae,bias,r2,true_mean,true_std,pred_mean
lat+66.6482_lon+018.6290_00066,65536,23.000768661499023,16.652070999145508,-13.936771392822266,0.49215081294858654,37.281829833984375,32.27565002441406,23.34505844116211
lat+65.0768_lon+019.9520_00049,65536,23.110088348388672,18.091205596923828,-1.191161870956421,0.35661563641737803,52.05609130859375,28.81153106689453,50.864933013916016
lat+62.4412_lon+015.6524_00002,65536,23.207782745361328,18.476667404174805,1.0830973386764526,0.5762982227119282,66.74761962890625,35.65361022949219,67.83071899414062
lat+61.6184_lon+014.0826_00032,65536,23.24102783203125,18.631797790527344,-16.975080490112305,0.26103013565210187,34.951446533203125,27.03597068786621,17.976364135742188
lat+60.3117_lon+013.8347_00020,65536,23.27198028564453,16.902124404907227,-9.75130844116211,0.7070643172115647,63.17085266113281,42.99789810180664,53.4195442199707
lat+58.0973_lon+013.3579_00061,65536,23.366580963134766,16.06739044189453,6.217807769775391,0.7865980290410899,46.058380126953125,50.581993103027344,52.27619171142578
lat+61.4486_lon+016.2067_00037,65536,23.45020866394043,17.821115493774414,-7.799388885498047,0.7003526087835114,76.81929016113281,42.839210510253906,69.0198974609375
lat+64.7169_lon+016.6411_00067,65536,23.646169662475586,18.955148696899414,-8.359180450439453,0.43478565872659736,50.581939697265625,31.452430725097656,42.22275924682617
lat+67.0971_lon+018.7902_00014,65536,23.7038516998291,13.919065475463867,-12.845947265625,0.36482917828640515,21.261932373046875,29.742237091064453,8.415985107421875
lat+59.0350_lon+011.8953_00023,65536,23.7753849029541,16.86510467529297,-4.26506233215332,0.7838822226362443,71.89349365234375,51.142539978027344,67.62843322753906
lat+59.2319_lon+011.9588_00012,65536,23.869104385375977,16.875635147094727,-2.4745843410491943,0.800375684959103,72.32914733886719,53.42313766479492,69.85456085205078
lat+59.5245_lon+012.4389_00048,65536,23.97711944580078,17.021617889404297,-10.502464294433594,0.7998090798340867,80.2259521484375,53.588897705078125,69.7234878540039
lat+60.4972_lon+017.0285_00042,65536,23.985864639282227,19.016002655029297,1.4261143207550049,0.6802677793146548,95.39459228515625,42.41917037963867,96.82070922851562
lat+64.1198_lon+017.0719_00052,65536,23.99541473388672,18.741472244262695,-1.2059226036071777,0.5332763516469294,57.99676513671875,35.1235466003418,56.79084014892578
lat+59.9203_lon+018.5129_00082,65536,24.013668060302734,17.857139587402344,-1.2198282480239868,0.7704656701971657,84.00222778320312,50.12272644042969,82.78239440917969
lat+65.2206_lon+020.4830_00004,65536,24.19939613342285,18.999597549438477,4.269850730895996,0.44413254082662124,59.32206726074219,32.457786560058594,63.591915130615234
lat+67.0744_lon+021.4346_00084,65536,24.21323585510254,19.76648712158203,-17.68061065673828,0.2954133919519073,46.17912292480469,28.84600257873535,28.49851417541504
lat+63.3935_lon+014.4350_00038,65536,24.72420310974121,19.492084503173828,-10.583209037780762,0.5278812389139242,62.11299133300781,35.98294448852539,51.52978515625
lat+60.7081_lon+014.4537_00035,65536,24.760784149169922,18.76833724975586,-13.368935585021973,0.6888368089641022,67.75137329101562,44.38848114013672,54.38243865966797
lat+62.9300_lon+016.0267_00016,65536,24.837738037109375,18.79428482055664,-7.188889026641846,0.6752502924753729,72.23373413085938,43.585060119628906,65.04484558105469
lat+61.4803_lon+014.6401_00097,65536,24.876110076904297,20.372440338134766,-15.012540817260742,0.4110339371883297,61.73309326171875,32.41435241699219,46.72055435180664
lat+56.4476_lon+013.4045_00077,65536,25.047021865844727,19.414417266845703,5.908016681671143,0.6626751505064161,69.47698974609375,43.12527847290039,75.385009765625
lat+65.3238_lon+017.8477_00051,65536,25.1505126953125,20.423175811767578,-15.481026649475098,0.2188022419971799,47.42027282714844,28.455507278442383,31.939245223999023
lat+58.5880_lon+015.6400_00000,65536,25.467309951782227,18.49565315246582,-14.022924423217773,0.7725085048147352,78.28706359863281,53.394989013671875,64.26414489746094
lat+67.8024_lon+021.6098_00033,65536,25.685100555419922,21.94838523864746,-20.968238830566406,-0.19084384588087322,39.37945556640625,23.53714942932129,18.411216735839844
lat+63.1506_lon+018.3136_00093,65536,25.709640502929688,20.514785766601562,-2.2130672931671143,0.4530492326943345,82.20866394042969,34.763370513916016,79.99559783935547
lat+57.2128_lon+016.0797_00030,65536,25.863086700439453,19.931486129760742,-11.903401374816895,0.6764655348321804,83.81546020507812,45.46949005126953,71.91206359863281
lat+64.4943_lon+020.7998_00055,65536,26.02033805847168,20.34210968017578,5.782089710235596,0.5297245292208013,69.57742309570312,37.94344711303711,75.35951232910156
lat+58.5547_lon+011.5871_00007,65536,26.186742782592773,19.159543991088867,-10.894192695617676,0.7514310036800208,72.26353454589844,52.52402877807617,61.36934280395508
lat+66.3368_lon+023.3686_00028,65536,26.278532028198242,19.239147186279297,7.519538402557373,0.4304152645396153,56.09136962890625,34.819454193115234,63.61091232299805
lat+65.7008_lon+018.6209_00087,65536,26.712678909301758,21.255916595458984,-18.10206413269043,0.2421078930663657,45.39695739746094,30.684125900268555,27.294893264770508
lat+57.1454_lon+014.4573_00003,65536,26.72381019592285,20.540542602539062,-8.655735969543457,0.6157552601831909,80.29119873046875,43.11162567138672,71.63546752929688
lat+67.6523_lon+023.0615_00034,65536,26.834123611450195,21.34282112121582,-20.478832244873047,0.12324683813111503,44.54029846191406,28.65818977355957,24.061466217041016
lat+56.1580_lon+013.4007_00069,65536,27.14008903503418,20.940114974975586,6.033896446228027,0.6523053604935546,74.07038879394531,46.02695846557617,80.10428619384766
lat+66.3442_lon+021.3938_00056,65536,27.293357849121094,21.85608673095703,1.2974271774291992,-0.028267717663195358,66.92958068847656,26.91558837890625,68.22700500488281
lat+56.0820_lon+013.5130_00047,65536,27.40473175048828,21.12432098388672,2.859086513519287,0.6802886509135679,86.94586181640625,48.467041015625,89.80494689941406
lat+66.6414_lon+023.0883_00099,65536,27.56557273864746,21.64223289489746,10.409750938415527,0.16819481472404674,65.08293151855469,30.22429847717285,75.49267578125
