tile,n_pixels,rmse,mae,bias,r2,true_mean,true_std,pred_mean
lat+66.2111_lon+017.0172_00017,65536,18.608333587646484,13.695562362670898,-2.028808355331421,0.652220215491125,54.0301513671875,31.55406379699707,52.0013427734375
lat+65.7008_lon+018.6209_00087,65536,19.082630157470703,14.415822982788086,7.669567108154297,0.6132334080480276,45.39695739746094,30.684125900268555,53.066524505615234
lat+55.4811_lon+013.1904_00024,65536,19.516857147216797,10.072205543518066,7.279719829559326,0.5511707562719164,10.302322387695312,29.131933212280273,17.582042694091797
lat+68.1915_lon+020.2047_00088,65536,23.04233741760254,16.93472671508789,-14.736808776855469,0.1818406087829073,28.827301025390625,25.474613189697266,14.09049129486084
lat+66.3442_lon+021.3938_00056,65536,24.44914436340332,20.223167419433594,13.864198684692383,0.17487533036715508,66.92958068847656,26.91558837890625,80.79377746582031
lat+66.8698_lon+022.6742_00019,65536,25.73892593383789,20.869503021240234,13.012994766235352,0.22688924438771663,59.75932312011719,29.273157119750977,72.77232360839844
lat+66.6414_lon+023.0883_00099,65536,25.939109802246094,21.36719512939453,17.373504638671875,0.2634577138726891,65.08293151855469,30.22429847717285,82.45643615722656
lat+64.6657_lon+014.1359_00075,65536,26.165271759033203,18.989673614501953,16.1739444732666,0.4821870129131507,41.14402770996094,36.36124801635742,57.317970275878906
lat+64.5377_lon+014.8876_00031,65536,26.170549392700195,20.66515350341797,17.416242599487305,0.45138267029759604,50.858428955078125,35.332801818847656,68.27467346191406
lat+65.2132_lon+015.9358_00083,65536,27.060457229614258,21.17591094970703,16.165298461914062,0.3543584668997347,54.48072814941406,33.67746353149414,70.64602661132812
lat+61.6339_lon+012.5742_00073,65536,27.72394371032715,18.635066986083984,17.94506072998047,0.165795820321756,24.005126953125,30.354202270507812,41.95018768310547
lat+66.3368_lon+023.3686_00028,65536,28.704025268554688,23.231103897094727,20.63005828857422,0.3204182589211728,56.09136962890625,34.819454193115234,76.72142028808594
lat+65.3238_lon+017.8477_00051,65536,29.1328067779541,23.51567840576172,19.840248107910156,-0.04817054169839463,47.42027282714844,28.455507278442383,67.2605209350586
lat+63.1528_lon+012.8403_00036,65536,29.757354736328125,20.156063079833984,18.4677734375,-0.1623491285206684,25.383544921875,27.601078033447266,43.851318359375
lat+65.4662_lon+019.7724_00006,65536,30.183359146118164,24.31852149963379,22.2437686920166,0.15012067439186239,46.50141906738281,32.74077224731445,68.74519348144531
lat+66.7664_lon+023.4599_00092,65536,31.259334564208984,26.80152130126953,24.09585952758789,-0.36509245835181137,63.70884704589844,26.754613876342773,87.80470275878906
lat+64.9773_lon+016.5909_00094,65536,31.891891479492188,25.4217586517334,22.480228424072266,0.13654203283037636,52.8414306640625,34.320980072021484,75.3216552734375
lat+58.5702_lon+014.6635_00058,65536,32.13127517700195,31.70541763305664,31.6904354095459,-2.1952659480420174,2.7984771728515625,17.975229263305664,34.488914489746094
lat+65.2206_lon+020.4830_00004,65536,33.80609893798828,28.9835147857666,27.276859283447266,-0.08480653768213231,59.32206726074219,32.457786560058594,86.59892272949219
lat+65.9148_lon+021.7863_00085,65536,33.96755599975586,27.53314971923828,20.882667541503906,0.16631197166203304,77.15193176269531,37.20167922973633,98.03459930419922
lat+58.5221_lon+012.8649_00045,65536,34.98830795288086,28.982017517089844,28.29874610900879,-0.045068916628412836,14.674423217773438,34.225555419921875,42.97317123413086
lat+65.9399_lon+023.4564_00078,65536,35.509708404541016,29.81167984008789,26.260143280029297,-0.4507635612474672,61.17530822753906,29.4814453125,87.43545532226562
lat+61.6184_lon+014.0826_00032,65536,35.526832580566406,29.845230102539062,29.3300838470459,-0.7267483659939702,34.951446533203125,27.03597068786621,64.28153228759766
lat+65.0768_lon+019.9520_00049,65536,36.19552230834961,30.57671356201172,28.326814651489258,-0.5782542169622578,52.05609130859375,28.81153106689453,80.38290405273438
lat+64.5499_lon+016.1106_00074,65536,36.76523971557617,30.67227554321289,30.064125061035156,0.05336617531923393,48.111175537109375,37.78734588623047,78.17530059814453
lat+58.2369_lon+015.1494_00071,65536,37.165626525878906,28.75499153137207,24.570730209350586,0.5900655041609046,93.31106567382812,58.04759216308594,117.88179779052734
